A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,ranking,a,b,c,d,e,f,g
1.440393939,-1.433747299,-0.356970027,-0.194509585,-0.372390754,-0.111955125,-0.148426871,-0.11906547099999999,2.211559597,2.209127079,2.1756639819999997,2.2325836430000003,-1.820419443,1.574373342,-0.8419947740000001,2.184242453,-0.965798892,-0.593983001,b>d>f>g>a>e>c,4.0,0.0,6.0,1.0,5.0,2.0,3.0
0.8372951,0.6711917059999999,-0.356970027,-0.194509585,-0.104794075,-0.11401178699999999,2.760096388,0.9959749370000001,0.183948807,0.13194967800000001,0.240740514,0.164046095,-0.621401281,0.529789794,-0.274499022,0.22201399600000002,-0.5491888229999999,-0.662492394,f>d>c>e>a>b>g,4.0,5.0,2.0,1.0,3.0,0.0,6.0
-0.601918037,0.601606946,-0.356970027,-0.194509585,0.348063041,-0.101789103,-0.271540388,-0.110194931,-0.41948929100000004,-0.457904817,-0.348926357,-0.46232381200000006,-0.007505433000000001,0.126715351,-0.20716652300000002,-0.375974056,-0.033870602,-0.504617297,a>e>d>c>f>g>b,0.0,6.0,3.0,2.0,1.0,4.0,5.0
-1.1638965000000001,-1.53812444,-0.356970027,-0.194509585,-0.43414460299999996,-0.12171302,-0.379263677,-0.129171347,0.8485031820000001,0.82645992,0.9452751090000001,0.744583187,-0.889980175,1.34161521,-1.3806461069999998,0.9364907459999999,-0.610596716,-0.460290354,d>b>c>f>e>a>g,5.0,1.0,2.0,0.0,4.0,3.0,6.0
1.508927898,1.2626621709999999,-0.356970027,-0.194509585,-0.08420797599999999,-0.097577176,-0.05609381,-0.120646793,0.26738253100000003,0.25563114800000003,0.330084119,0.200710699,-0.32404021899999996,0.637654066,-0.7554268909999999,0.312618388,-0.581031575,-0.46056214,f>d>c>e>a>b>g,4.0,5.0,2.0,1.0,3.0,0.0,6.0
0.49462530600000004,-0.598730173,-0.356970027,-0.194509585,1.02735242,-0.013220671000000002,-0.625486002,-0.13542932,-0.8890434000000002,-0.8543142890000001,-0.928381743,-0.865643521,1.038039457,-0.991673294,0.639274319,-0.9636065220000001,-1.4421213480000001,-0.34140355299999997,e>c>a>d>g>f>b,2.0,6.0,1.0,3.0,0.0,5.0,4.0
1.563755065,0.636399326,-0.356970027,-0.194509585,-0.022457091000000002,-0.10674421099999999,0.9749683929999999,-0.062018322,0.212081364,0.144636347,0.324976998,0.13960211,-0.78446858,0.9271877079999999,-0.784288623,0.307439197,-0.327480924,-0.517753602,f>d>c>e>a>b>g,4.0,5.0,2.0,1.0,3.0,0.0,6.0
-0.917174248,0.079721242,2.410146627,-0.194509585,0.38923153299999996,-0.08814187,0.005461563000000001,-0.111568981,-0.5388169079999999,-0.648182026,-0.420400781,-0.569265217,-0.5542544,0.348120425,-0.034031623999999996,-0.44845710299999997,0.81683896,-0.616955358,e>c>a>d>f>g>b,2.0,6.0,1.0,3.0,0.0,4.0,5.0
1.262205646,0.114513622,-0.356970027,-0.194509585,0.162802975,-0.070819207,-0.271540388,-0.132110464,-0.41075614899999996,-0.486446256,-0.282556757,-0.486767797,-0.352822387,0.5184367360000001,-0.5245849770000001,-0.30866787,0.344041982,-0.499582791,e>d>a>c>f>b>g,2.0,5.0,3.0,1.0,0.0,4.0,6.0
-1.1638965000000001,-0.877069215,2.410146627,-0.194509585,-0.18713105800000002,-0.10311027800000001,-0.22537247300000002,-0.097536698,-0.430160802,-0.372280502,-0.399979189,-0.517322092,0.8749727629999999,-0.151465233,-0.620770551,-0.427747328,0.00035050099999999997,-0.202262251,a>e>d>c>g>f>b,0.0,6.0,3.0,2.0,1.0,5.0,4.0
0.809881517,-0.563937793,-0.356970027,-0.194509585,-0.248885649,-0.118719183,-0.563930075,-0.13834505800000002,-0.339934926,-0.429363379,-0.213634744,-0.401212474,-0.535072043,0.563848969,-0.418781711,-0.23877325300000002,0.276366279,-0.543262625,d>e>a>c>b>f>g,2.0,4.0,3.0,0.0,1.0,5.0,6.0
-1.342084793,0.184098383,-0.356970027,-0.194509585,-0.290054141,-0.105426693,-0.22537247300000002,-0.1220994,-0.742550053,-0.8321153290000001,-0.650140823,-0.7587023909999999,-0.208937445,0.00749802,0.19681635,-0.6814391590000001,1.515215774,-0.634233159,e>c>a>d>g>f>b,2.0,6.0,1.0,3.0,0.0,5.0,4.0
0.343850596,0.497229805,-0.356970027,-0.194509585,-0.660573902,-0.126647489,-0.102258956,-0.079399778,-0.9346406690000001,-0.908225927,-0.9615665440000001,-0.917586427,0.999671031,-0.946256463,0.600799224,-0.997259615,0.48243312299999996,-0.417031141,e>a>c>d>g>f>b,1.0,6.0,2.0,3.0,0.0,5.0,4.0
-0.272955034,0.27107933300000003,-0.356970027,-0.194509585,-0.5988204229999999,-0.12491318400000001,-0.44081822,-0.131291781,-0.81046084,-0.721120814,-0.849249165,-0.841199811,1.4696853909999998,-0.923548302,0.09101048800000001,-0.875591027,0.463121611,0.256870396,a>e>c>g>d>f>b,0.0,6.0,2.0,4.0,1.0,5.0,3.0
1.60487544,-0.598730173,-0.356970027,-0.194509585,-0.516482698,-0.116654538,-0.410039979,-0.130787968,-0.922998924,-0.9145684629999999,-0.9207238190000001,-0.92369734,0.8270125540000001,-0.7418809759999999,0.42766345899999997,-0.955840531,2.055995056,-0.439621704,e>c>a>d>g>f>b,2.0,6.0,1.0,3.0,0.0,5.0,4.0
-0.725279163,-0.094240659,-0.356970027,-0.194509585,-0.5988204229999999,-0.12590421300000001,-0.517762991,-0.13815615,-0.826953486,-0.749662253,-0.862012373,-0.850366374,1.37376411,-0.9121937109999999,0.167959813,-0.8859459140000001,0.521056147,0.20031051100000002,a>e>c>g>d>f>b,0.0,6.0,2.0,4.0,1.0,5.0,3.0
-0.738985955,-0.18122161,-0.356970027,-0.194509585,-0.43414497399999996,-0.12194006199999999,-0.47159618299999995,-0.137589356,-0.826953486,-0.7338060559999999,-0.869670527,-0.856477233,1.5176464630000002,-0.963287583,0.110248468,-0.8859459140000001,0.6707258420000001,0.331122231,a>e>c>g>d>f>b,0.0,6.0,2.0,4.0,1.0,5.0,3.0
-1.369498377,-0.12903304,-0.356970027,-0.194509585,-0.351806878,-0.123922136,0.651801296,-0.087523525,-0.546578246,-0.45156291,-0.555692394,-0.621205592,1.306618955,-0.509122334,-0.447634786,-0.557182839,0.088888244,0.129458585,a>e>c>d>g>f>b,0.0,6.0,2.0,3.0,1.0,5.0,4.0
-0.8897606640000001,-1.242389208,-0.356970027,-0.194509585,-0.43414460299999996,-0.114011675,-0.45620734,-0.127576149,1.953520664,1.945917933,1.953574284,1.9392778169999998,-1.657352144,1.602761097,-1.0536099620000001,1.9590187,-0.913295581,-0.5609028070000001,b>d>f>c>a>e>g,4.0,0.0,3.0,1.0,5.0,2.0,6.0
-1.259844042,0.445041235,-0.356970027,-0.194509585,-0.495898082,-0.121692305,-0.47159618299999995,-0.137589356,-0.827923718,-0.819430372,-0.816064364,-0.841199811,0.750275357,-0.599953442,0.26414625199999997,-0.849704158,0.663336747,-0.403021239,a>e>c>d>g>f>b,0.0,6.0,2.0,3.0,1.0,5.0,4.0
-0.34148899299999996,1.22786979,-0.356970027,-0.194509585,-0.063625583,-0.069463024,0.220908141,-0.114655621,0.6418624820000001,0.626669849,0.73595666,0.536813435,-0.659765995,1.154269311,-1.294078225,0.724218466,-0.57371694,-0.439919374,f>d>c>b>e>a>g,5.0,3.0,2.0,1.0,4.0,0.0,6.0
0.60427964,0.21889076300000002,-0.356970027,-0.194509585,-0.5988204229999999,-0.12590421,-0.44081822,-0.136581748,-0.916207819,-0.917739731,-0.902855098,-0.920641884,0.7310912740000001,-0.662401904,0.38918923,-0.9377196529999999,1.9737251230000001,-0.473361949,e>c>a>d>g>f>b,2.0,6.0,1.0,3.0,0.0,5.0,4.0
0.659106807,-0.981446356,-0.356970027,-0.194509585,-0.290054141,-0.099629958,-0.6100971589999999,-0.134317668,-0.951133288,-0.9145684629999999,-0.9896458309999999,-0.929808282,1.105184439,-1.037090125,0.648892876,-1.0257351479999999,-0.8559085470000001,-0.096925905,e>a>c>d>g>f>b,1.0,6.0,2.0,3.0,0.0,5.0,4.0
-1.0542421659999999,-0.7726920740000001,-0.356970027,-0.194509585,-0.043039484,-0.08601505699999999,-0.34848322,-0.11768904,-0.828893689,-0.886026967,-0.772668079,-0.832033523,0.155561866,-0.304746847,0.360332692,-0.805695478,1.82015721,-0.632162412,e>c>a>d>g>f>b,2.0,6.0,1.0,3.0,0.0,5.0,4.0
-0.355195785,-0.28559875100000004,2.410146627,-0.194509585,-0.12537646800000002,-0.082050864,0.251685828,-0.101630284,-0.482549176,-0.38179621700000005,-0.48677038200000006,-0.569265217,1.306618955,-0.42396417799999997,-0.591917475,-0.513174859,-0.057413215,-0.004835873,a>e>c>d>g>f>b,0.0,6.0,2.0,3.0,1.0,5.0,4.0
1.0703105609999999,0.166702193,-0.356970027,-0.194509585,-0.660573902,-0.126647489,-0.6408751229999999,-0.139667561,-0.955013905,-0.936767366,-0.974329752,-0.9389746529999999,0.942117918,-0.9121937109999999,0.600799224,-1.010202933,2.510220745,-0.473361949,e>c>a>g>d>f>b,2.0,6.0,1.0,4.0,0.0,5.0,3.0
1.1114309359999999,0.166702193,-0.356970027,-0.194509585,-0.6811582959999999,-0.12427375800000001,-0.656264077,-0.137857484,-0.960834855,-0.936767366,-0.9896458309999999,-0.9389746529999999,0.999671031,-0.9803192140000001,0.658511434,-1.0257351479999999,2.510220745,-0.473361949,e>c>a>g>d>f>b,2.0,6.0,1.0,4.0,0.0,5.0,3.0
1.714529774,-0.6335225529999999,-0.356970027,-0.194509585,-0.43414497399999996,-0.12194006199999999,-0.502374147,-0.133810811,-0.678520984,-0.746491013,-0.565902042,-0.740369815,-0.065052503,0.19483881,-0.26488133,-0.596011628,1.01807464,-0.5019770929999999,e>a>c>d>g>f>b,1.0,6.0,2.0,3.0,0.0,5.0,4.0
-1.1776032920000001,-1.851255862,-0.356970027,-0.194509585,-0.290054141,-0.10303290300000001,-0.425428545,-0.126443208,0.894102022,0.870856127,0.991223117,0.7904160029999999,-0.9379447,1.381350914,-1.399881491,0.983087157,-0.62204609,-0.460911578,d>b>c>f>e>a>g,5.0,1.0,2.0,0.0,4.0,3.0,6.0
-1.1090693329999999,1.106096459,-0.356970027,-0.194509585,-0.166548665,-0.11963165199999999,-0.44081822,-0.122702003,-0.5718032479999999,-0.559386756,-0.721615247,-0.398157319,0.57761688,-1.4685492580000001,1.9089334180000002,-0.593423198,-0.312588853,2.201060449,g>e>a>c>d>f>b,2.0,6.0,3.0,4.0,1.0,5.0,0.0
-0.738985955,1.280058361,-0.356970027,-0.194509585,0.30689454899999996,-0.085946602,0.590245923,-0.10367359,0.48178456799999997,0.464934079,0.582798164,0.371818596,-0.544663221,1.069111155,-1.265216493,0.568898649,-0.491236766,-0.428012575,f>d>c>e>a>b>g,4.0,5.0,2.0,1.0,3.0,0.0,6.0
-0.094766741,0.9843231290000001,-0.356970027,-0.194509585,0.018711401000000003,-0.09426231,0.19013045399999998,-0.12166037,0.301338055,0.322226886,0.340293766,0.231267743,-0.055461325,0.507078568,-0.803524007,0.32297211,-0.6485539770000001,-0.409712342,f>d>c>a>e>b>g,3.0,5.0,2.0,1.0,4.0,0.0,6.0
0.9195358509999999,0.6711917059999999,-0.356970027,-0.194509585,0.18338907399999999,-0.078334405,3.467974875,3.5933483689999997,0.088871768,0.046325362,0.12076337300000001,0.090714139,-0.45833398299999994,0.285673495,-0.024413067000000004,0.121053552,-0.5215684110000001,-0.7834758270000001,c>f>d>e>a>b>g,4.0,5.0,0.0,2.0,3.0,1.0,6.0
-0.094766741,-1.48593587,-0.356970027,-0.194509585,-0.413560728,-0.11429198800000001,-0.425429376,-0.12201064199999999,2.2998602000000004,2.297919495,2.239485765,2.34871251,-1.887566324,1.483538657,-0.620770551,2.2489648680000003,-0.9939186259999999,-0.6212392179999999,b>d>f>g>a>e>c,4.0,0.0,6.0,1.0,5.0,2.0,3.0
-0.670451996,0.253683143,-0.356970027,8.975228001,0.492154615,-0.040798102999999995,0.8518576459999999,-0.09887011,-0.5378477229999999,-0.654524219,-0.44592719700000005,-0.529542709,-0.621401281,0.172132693,0.33147702,-0.474343739,0.798596172,-0.696705028,c>e>d>a>f>g>b,3.0,6.0,0.0,2.0,1.0,4.0,5.0
0.24790305399999998,-1.7294825319999998,-0.356970027,-0.194509585,-0.22829955,-0.10707456,-0.425429376,-0.120774659,2.3726276509999997,2.42161809,2.239485765,2.458709069,-1.484693667,1.057758097,-0.303352097,2.2489648680000003,-1.127837765,-0.638277588,b>d>g>a>e>c>f,3.0,0.0,5.0,1.0,4.0,6.0,2.0
0.179369095,-0.12903304,-0.356970027,-0.194509585,-0.475313836,-0.123922136,-0.548540954,-0.13664472800000002,-0.8007592990000001,-0.721120814,-0.826275161,-0.838144381,1.37376411,-0.8270375990000001,0.023680586,-0.857470382,0.579380506,0.11119070800000001,a>e>c>d>g>f>b,0.0,6.0,2.0,3.0,1.0,5.0,4.0
-0.725279163,-0.21601399,-0.356970027,-0.194509585,-0.516482698,-0.120618686,-0.410040256,-0.116429423,-0.9365808720000001,-0.936767366,-0.9334870270000001,-0.929808282,0.7598673990000001,-0.7475580159999999,0.504612784,-0.968783849,2.510220745,-0.502540078,e>c>a>g>d>f>b,2.0,6.0,1.0,4.0,0.0,5.0,3.0
-0.41002295200000005,0.30587171399999996,-0.356970027,-0.194509585,-0.43414497399999996,-0.12194006199999999,-0.47159618299999995,-0.137589356,-0.929789767,-0.933596098,-0.930934385,-0.91453097,0.721499232,-0.770266688,0.5815621089999999,-0.966195185,2.41288792,-0.597341495,e>c>a>g>d>f>b,2.0,6.0,1.0,4.0,0.0,5.0,3.0
-0.917174248,-1.712086341,-0.356970027,-0.194509585,-0.413559616,-0.11611781800000001,-0.563930075,-0.13459880300000002,1.9690276230000001,1.8539517090000002,2.002072407,2.018722832,-2.645338482,1.835519229,-0.45725247799999996,2.008201212,-0.751099027,-0.669105844,b>d>f>c>a>e>g,4.0,0.0,3.0,1.0,5.0,2.0,6.0
0.179369095,-1.294577778,-0.356970027,-0.194509585,-0.31063653399999996,-0.10659394300000001,-0.179204558,-0.122010812,2.2785119380000003,2.2915832959999998,2.2113885580000003,2.32121337,-1.7340902040000001,1.4210917269999999,-0.668859009,2.220471163,-1.017351738,-0.6086141279999999,b>d>f>g>a>e>c,4.0,0.0,6.0,1.0,5.0,2.0,3.0
-0.93088104,0.932134558,-0.356970027,-0.194509585,-0.351806878,-0.11500281300000001,-0.271540388,-0.110950565,-0.45732417399999997,-0.486446256,-0.591430755,-0.263716774,0.10760597400000001,-1.269850812,2.043598415,-0.479520601,-0.29741646,2.443583829,g>e>a>c>d>f>b,2.0,6.0,3.0,4.0,1.0,5.0,0.0
0.8784154759999999,0.323267904,-0.356970027,-0.194509585,-0.701742764,-0.127308179,-0.671653087,-0.140171367,-0.970536396,-0.936767366,-1.0151724770000001,-0.9389746529999999,1.0955923109999999,-1.093861037,0.754697873,-1.0516220170000001,-1.869800168,0.881942408,e>a>c>g>d>f>b,1.0,6.0,2.0,4.0,0.0,5.0,3.0
-1.3832051680000002,-0.529145413,-0.356970027,-0.194509585,-0.104794075,-0.110089359,-0.102258956,-0.110738702,0.675818006,0.626669849,0.8048786729999999,0.561257421,-0.995491771,1.415415198,-1.399881491,0.7941130820000001,-0.487737129,-0.466450829,d>f>b>c>e>a>g,5.0,2.0,3.0,0.0,4.0,1.0,6.0
0.48091851399999996,-1.433747299,-0.356970027,-0.194509585,-0.392976111,-0.109254042,-0.6100971589999999,-0.13724450900000001,-0.9521034420000001,-0.920910998,-0.9870931890000001,-0.929808282,1.057223799,-1.014381454,0.658511434,-1.023146484,0.48243312299999996,-0.312050705,e>a>c>d>g>f>b,1.0,6.0,2.0,3.0,0.0,5.0,4.0
-0.8486402890000001,0.966926938,-0.356970027,-0.194509585,-0.45472922,-0.122353004,-0.240759931,-0.130599043,-0.661057319,-0.657695458,-0.798195873,-0.49287810600000004,0.5680248379999999,-1.457195178,1.899315726,-0.673673867,-0.03123383,2.205001341,g>e>a>c>d>f>b,2.0,6.0,3.0,4.0,1.0,5.0,0.0
1.015483393,1.680170734,-0.356970027,-0.194509585,-0.269468042,-0.108726263,-0.425429099,-0.132110464,-0.79687863,-0.784546455,-0.9003024559999999,-0.6762049720000001,0.7598673990000001,-1.343653355,1.514571699,-0.8289946159999999,0.33729237,2.1961359519999997,g>e>a>c>d>f>b,2.0,6.0,3.0,4.0,1.0,5.0,0.0
-0.47855691100000003,-0.024655899,2.410146627,-0.194509585,-0.08420797599999999,-0.09612600199999999,-0.34848322,-0.128418314,-0.546578246,-0.6450110720000001,-0.43316513799999995,-0.581485835,-0.448742804,0.308379611,-0.072506719,-0.46140158600000003,0.691390781,-0.5722854479999999,e>a>c>d>f>g>b,1.0,6.0,2.0,3.0,0.0,4.0,5.0
-1.54768667,0.532022185,-0.356970027,-0.194509585,0.492154615,-0.059257088,-0.025316124,-0.085760266,-0.45441400000000004,-0.511816741,-0.359136005,-0.508153878,-0.15138174199999999,0.26296737800000003,-0.293734405,-0.386327779,0.231361564,-0.504507288,e>a>d>c>f>g>b,1.0,6.0,3.0,2.0,0.0,4.0,5.0
0.617986432,-1.068427307,-0.356970027,-0.194509585,-0.701742764,-0.127308179,-0.671653087,-0.140171367,-0.970536396,-0.936767366,-1.0151724770000001,-0.9389746529999999,1.0955923109999999,-1.093861037,0.754697873,-1.0516220170000001,-1.869800168,0.881942408,e>a>c>g>d>f>b,1.0,6.0,2.0,4.0,0.0,5.0,3.0
-0.38260936799999995,0.914738368,-0.356970027,-0.194509585,-0.41356035700000005,-0.11269250800000001,-0.009925895,-0.117953274,-0.389413126,-0.39448003299999995,-0.5607972179999999,-0.17510904600000002,0.270668093,-1.4628722180000002,2.207116488,-0.40444912299999997,-0.485533979,2.2925357280000003,g>e>a>c>d>f>b,2.0,6.0,3.0,4.0,1.0,5.0,0.0
1.084017352,-1.938236813,-0.356970027,-0.194509585,-0.413560728,-0.11574608199999999,-0.179204558,-0.12682053199999999,2.367755532,2.361367113,2.272660227,2.4617614740000002,-1.9834867409999999,1.307550926,-0.226401906,2.282607477,-1.026558542,-0.67300791,b>d>g>a>e>c>f,3.0,0.0,5.0,1.0,4.0,6.0,2.0
-1.1364829159999998,1.332246931,-0.356970027,-0.194509585,-0.49589845200000005,-0.11772815699999999,-0.548541231,-0.135889009,-0.76874424,-0.771861213,-0.879881094,-0.6242634970000001,0.596800963,-1.372038555,1.726179961,-0.784988033,0.38731220899999996,2.2455685819999998,g>e>a>c>d>f>b,2.0,6.0,3.0,4.0,1.0,5.0,0.0
1.0703105609999999,-0.703107314,-0.356970027,-0.194509585,-0.557651561,-0.12427375800000001,-0.6100971589999999,-0.133307287,-0.523294233,-0.568899618,-0.443374786,-0.569265217,0.011676923999999998,0.104004125,-0.187931139,-0.471755309,0.24072166899999997,-0.505303232,a>e>c>d>g>b>f,0.0,5.0,2.0,3.0,1.0,6.0,4.0
-0.5059704939999999,-0.563937793,-0.356970027,-0.194509585,-0.31063653399999996,-0.10885057599999999,-0.47159646,-0.127041237,1.776945652,1.7049026090000001,1.8208304880000001,1.7742747280000002,-2.098589515,1.7503661819999998,-0.861238814,1.8244016680000001,-0.773901415,-0.606724571,b>d>f>c>a>e>g,4.0,0.0,3.0,1.0,5.0,2.0,6.0
1.22108527,0.653795516,-0.356970027,-0.194509585,0.6774146809999999,-0.111038575,2.513869354,0.181571677,0.088871768,0.07169584700000001,0.125870494,0.060159845,-0.22811980199999998,0.319737779,-0.312969789,0.10552296800000001,-0.564308655,-0.541010687,f>d>c>e>a>g>b,4.0,6.0,2.0,1.0,3.0,0.0,5.0
-0.177007492,-0.807484455,-0.356970027,-0.194509585,-0.351806137,-0.11450594,-0.34848322,-0.126404219,1.848743917,1.742956909,1.8616782669999998,1.9148310819999999,-2.463088826,1.602761097,-0.245645947,1.865825878,-0.7741685970000001,-0.687088994,b>d>f>c>a>e>g,4.0,0.0,3.0,1.0,5.0,2.0,6.0
-0.218127867,-0.824880645,-0.356970027,-0.194509585,-0.145962566,-0.111895276,-0.563930075,-0.13459880300000002,0.385740963,0.423708825,0.39900613100000004,0.329040934,0.030867914,0.404890825,-0.716956125,0.382513004,-0.771707025,-0.405752037,d>f>c>a>e>b>g,3.0,5.0,2.0,0.0,4.0,1.0,6.0
-1.355791585,1.5236050230000002,-0.356970027,-0.194509585,-0.08420797599999999,-0.09460392,-0.20998224399999998,-0.109187305,-0.5417270820000001,-0.5435291329999999,-0.67821965,-0.370658179,0.42414248600000004,-1.355007435,1.870462651,-0.570124992,-0.407503906,2.3308380890000002,g>e>a>c>d>f>b,2.0,6.0,3.0,4.0,1.0,5.0,0.0
-1.465445919,-0.6335225529999999,-0.356970027,-0.194509585,-0.12537646800000002,-0.083545297,-0.148426871,-0.110466986,-0.89389404,-0.9018834490000001,-0.884986377,-0.887031802,0.654354077,-0.673755985,0.485375669,-0.919598774,1.909154855,-0.560779856,e>c>a>d>g>f>b,2.0,6.0,1.0,3.0,0.0,5.0,4.0
-1.1090693329999999,-0.0072597090000000005,-0.356970027,-0.194509585,-0.31063653399999996,-0.10509246400000001,-0.394651135,-0.125812889,-0.931730232,-0.93042483,-0.930934385,-0.92369734,0.769459441,-0.7589120970000001,0.514231341,-0.966195185,2.343363848,-0.516951188,e>c>a>g>d>f>b,2.0,6.0,1.0,4.0,0.0,5.0,3.0
1.467807522,0.8973421779999999,-0.356970027,-0.194509585,-0.269468042,-0.11340273099999999,0.11318485199999999,-0.10330869599999999,-0.567921269,-0.581586287,-0.7037460659999999,-0.385936701,0.33781324799999995,-1.372038555,1.9858836080000002,-0.583069475,-0.172927506,2.332889423,g>e>a>c>d>f>b,2.0,6.0,3.0,4.0,1.0,5.0,0.0
-1.205016875,-0.33778732100000003,-0.356970027,-0.194509585,2.200663701,0.089277737,5.453164759,0.22741983100000002,-0.482549176,-0.511816741,-0.476560734,-0.45621075299999997,0.126788331,-0.35584071899999997,0.47575711200000004,-0.5054095670000001,0.7915574790000001,-0.687341366,c>d>e>f>g>a>b,5.0,6.0,0.0,1.0,2.0,3.0,4.0
-0.355195785,0.636399326,-0.356970027,-0.194509585,0.0392975,-0.108504596,0.174742996,-0.10002702599999999,-0.236129984,-0.334226201,-0.333609589,-0.022337575,-0.698139341,-0.844068719,2.1301662969999997,-0.275015942,-0.260081162,2.711389744,g>e>d>c>a>f>b,4.0,6.0,3.0,2.0,1.0,5.0,0.0
-1.438032336,-0.929257786,-0.356970027,-0.194509585,3.5592387530000003,0.068203384,1.5289722959999998,-0.022563472,-0.483518361,-0.5467000870000001,-0.46634879,-0.43787982700000005,-0.18016391,-0.282035621,0.658511434,-0.495053514,0.218961725,-0.793493069,c>e>d>a>g>f>b,3.0,6.0,0.0,2.0,1.0,5.0,4.0
0.741347558,0.6711917059999999,-0.356970027,-0.194509585,0.018711401000000003,-0.09815514800000001,3.22177554,-0.039347256000000004,0.084992409,0.052670124000000006,0.115658549,0.078493521,-0.362413566,0.274320436,-0.101362392,0.09516691599999999,-0.60111835,-0.633068364,f>d>c>e>a>b>g,4.0,5.0,2.0,1.0,3.0,0.0,6.0
0.9332426429999999,0.532022185,-0.356970027,-0.194509585,-0.063625583,-0.07040624200000001,-0.117649184,-0.108431501,-0.23321981,-0.321539532,-0.10642195900000001,-0.297328973,-0.6118101029999999,0.654683654,-0.495723245,-0.130047518,0.11668385699999999,-0.535917942,d>e>a>c>f>b>g,2.0,5.0,3.0,0.0,1.0,4.0,6.0
-1.6299274209999999,-0.094240659,-0.356970027,-0.194509585,-0.6811582959999999,-0.12427375800000001,-0.656264077,-0.137857484,-0.9695662420000001,-0.936767366,-1.012619812,-0.9389746529999999,1.086000183,-1.082506855,0.745079229,-1.04903333,-1.383131664,-0.473361949,e>c>a>d>g>f>b,2.0,6.0,1.0,3.0,0.0,5.0,4.0
-0.45114332700000004,-1.172804447,-0.356970027,-0.194509585,-0.537067685,-0.126647493,-0.44081822,-0.130536045,2.329931127,2.370871412,2.216511761,2.400630886,-1.52305838,1.154269311,-0.42839940299999996,2.225666662,-1.098649306,-0.623737057,b>d>f>g>a>e>c,4.0,0.0,6.0,1.0,5.0,2.0,3.0
1.741943358,1.349643121,-0.356970027,-0.194509585,1.006766321,-0.0047763020000000005,0.867247874,-0.041631672,0.084992409,0.08438251599999999,0.110553725,0.054049535999999995,-0.074652315,0.240256152,-0.33221382899999996,0.089990055,-0.663682569,-0.526056006,f>d>c>e>a>g>b,4.0,6.0,2.0,1.0,3.0,0.0,5.0
-0.62933162,-1.155408257,-0.356970027,-0.194509585,-0.063625583,-0.09121792199999999,-0.133039412,-0.106605329,-0.26814451899999997,-0.25177284,-0.183003505,-0.38288154700000004,0.366590236,0.348120425,-0.957424388,-0.20770975600000002,0.059638464,-0.307229745,a>d>e>c>b>f>g,0.0,4.0,3.0,1.0,2.0,5.0,6.0
1.426687147,0.010136481,-0.356970027,-0.194509585,-0.372391495,-0.125656454,-0.425429099,-0.13437758800000002,-0.816281712,-0.7338060559999999,-0.851801806,-0.844255515,1.412133141,-0.9065166709999999,0.119867026,-0.875591027,0.521056147,0.210463646,a>e>c>g>d>f>b,0.0,6.0,2.0,4.0,1.0,5.0,3.0
0.275316637,-0.38997589200000005,2.410146627,-0.194509585,-0.49589845200000005,-0.12466540599999999,-0.22537247300000002,-0.130032283,-0.382623592,-0.321539532,-0.34382153299999996,-0.48370989299999995,0.865380721,-0.05495401900000001,-0.774670932,-0.370797195,0.025956102999999998,-0.201524547,a>e>d>c>f>g>b,0.0,6.0,3.0,2.0,1.0,4.0,5.0
-0.437436535,1.15828503,-0.356970027,-0.194509585,1.336117961,-0.086665053,0.051629479000000006,-0.085171095,0.433278173,0.41419311,0.5215333879999999,0.341264302,-0.5254808639999999,0.9442172959999999,-1.072845345,0.506769324,-0.540017059,-0.44628045200000005,f>d>c>e>a>b>g,4.0,5.0,2.0,1.0,3.0,0.0,6.0
0.37126418,1.3148507409999999,-0.356970027,-0.194509585,-0.290054141,-0.11574608199999999,-0.440817943,-0.135826045,-0.500010221,-0.502303879,-0.660352767,-0.300384127,0.38577432,-1.479903849,2.120548606,-0.510586428,-0.345276949,2.25996675,g>e>a>c>d>f>b,2.0,6.0,3.0,4.0,1.0,5.0,0.0
1.344446396,0.653795516,-0.356970027,-0.194509585,-0.18713105800000002,-0.059504822,1.821364475,0.387313654,0.13058863,0.090724424,0.184580561,0.102937507,-0.46792516100000003,0.46734286399999997,-0.32258748,0.165061533,-0.518931638,-0.594947193,f>d>c>e>a>b>g,4.0,5.0,2.0,1.0,3.0,0.0,6.0
1.125137728,-0.459560652,-0.356970027,-0.194509585,-0.372391495,-0.112772982,-0.45620706299999997,-0.132110464,-0.901655377,-0.920910998,-0.879881094,-0.899253795,0.558432797,-0.594276402,0.446900574,-0.914421447,2.1394256940000003,-0.586360061,e>c>a>d>g>f>b,2.0,6.0,1.0,3.0,0.0,5.0,4.0
1.042896977,-0.546541603,-0.356970027,-0.194509585,-0.39297537,-0.122600761,-0.456206509,-0.13513329,1.3956709280000001,1.200669575,1.637038455,1.279290211,-2.904326197,2.7552089160000004,-1.755770711,1.6380160240000001,-0.331449223,-0.569392873,b>d>f>c>a>e>g,4.0,0.0,3.0,1.0,5.0,2.0,6.0
-1.492859503,-0.7205035040000001,-0.356970027,-0.194509585,0.9038432390000001,0.7933644209999999,1.051913995,0.993140458,-0.748370926,-0.813087894,-0.6807720620000001,-0.7587023909999999,0.021276735,-0.162818291,0.254527695,-0.712502656,1.383762586,-0.619757339,c>e>d>a>f>g>b,3.0,6.0,0.0,2.0,1.0,4.0,5.0
